Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2024-02-15,2613.8,2,-6.62,-0.25,2643.81,2643.86,2613.8,621363093,10691023734593,2128007409746468.0
2024-02-16,2648.76,1,34.96,1.34,2635.63,2648.76,2625.01,593841761,10221803977167,2156678843913596.0
2024-02-19,2680.26,1,31.5,1.19,2653.12,2683.39,2653.12,422699048,9820891305363,2182000859841736.0
2024-02-20,2657.79,2,-22.47,-0.84,2671.55,2673.84,2643.93,612668186,9999238286778,2164246683674156.0
2024-02-21,2653.31,2,-4.48,-0.17,2656.92,2670.95,2644.04,562144348,9150151196628,2160613141082502.0
2024-02-22,2664.27,1,10.96,0.41,2671.69,2671.69,2653.99,456396847,10278918996172,2169296821127555.2
2024-02-23,2667.7,1,3.43,0.13,2681.03,2694.8,2665.21,415376166,10282074497042,2172012827862754.0
2024-02-26,2647.08,2,-20.62,-0.77,2657.35,2659.6,2629.78,531661427,10950640820454,2154285533222444.0
2024-02-27,2625.05,2,-22.03,-0.83,2654.76,2654.76,2619.38,574301706,12634501574691,2138605308580859.2
2024-02-28,2652.29,1,27.24,1.04,2629.11,2657.32,2623.15,421552569,10266442750037,2160300898648426.0
2024-02-29,2642.36,2,-9.93,-0.37,2643.48,2647.56,2628.62,496064469,12975398337140,2154501763495998.0
2024-03-04,2674.27,1,31.91,1.21,2664.52,2682.8,2662.32,404014324,12680157695305,2180068721681928.0
2024-03-05,2649.4,2,-24.87,-0.93,2660.8,2684.83,2649.35,457237152,12207053152140,2159737907605954.0
2024-03-06,2641.49,2,-7.91,-0.3,2638.84,2649.78,2630.16,378993989,10533005950271,2152385363230447.2
2024-03-07,2647.62,1,6.13,0.23,2653.98,2660.26,2633.57,462910823,10871921043030,2157093122013548.8
2024-03-08,2680.35,1,32.73,1.24,2676.79,2688.0,2668.38,454259855,11479440624975,2183434413990576.0
2024-03-11,2659.84,2,-20.51,-0.77,2665.58,2677.21,2658.74,391384816,8856058910332,2165991239911812.8
2024-03-12,2681.81,1,21.97,0.83,2673.47,2686.14,2659.72,403969278,9731030845026,2183694627398136.8
2024-03-13,2693.57,1,11.76,0.44,2694.71,2701.45,2679.54,498759769,10957571435594,2193638398555052.8
2024-03-14,2718.76,1,25.19,0.94,2698.37,2718.76,2696.31,609288045,14142602900461,2214176883564676.0
2024-03-15,2666.84,2,-51.92,-1.91,2701.91,2705.59,2666.84,584947718,13235768120641,2171246910784166.0
2024-03-18,2685.84,1,19.0,0.71,2678.52,2688.07,2665.28,408182483,9523805666900,2186414425213828.8
2024-03-19,2656.17,2,-29.67,-1.1,2673.57,2673.57,2645.14,695865617,10702804612977,2162284635365968.0
2024-03-20,2690.14,1,33.97,1.28,2680.7,2692.52,2674.09,720451805,12739395278981,2190991693310006.0
2024-03-21,2754.86,1,64.72,2.41,2731.18,2755.45,2724.25,825226939,14013557214292,2244169943853590.0
2024-03-22,2748.56,2,-6.3,-0.23,2751.15,2763.06,2738.18,509545275,11532687277699,2240018470676891.2
2024-03-25,2737.57,2,-10.99,-0.4,2756.59,2763.63,2731.7,489620187,9979717463873,2230450709812806.0
2024-03-26,2757.09,1,19.52,0.71,2756.42,2779.4,2752.27,448300913,12188273305400,2248074960180936.0
2024-03-27,2755.11,2,-1.98,-0.07,2745.0,2762.03,2745.0,510644016,12461944297042,2246759368908432.0
2024-03-28,2745.82,2,-9.29,-0.34,2753.22,2756.86,2742.68,419277948,11925008942773,2239561710047378.0
2024-03-29,2746.63,1,0.81,0.03,2757.27,2757.55,2739.12,495495575,11190102648960,2240537707931380.0
2024-04-01,2747.86,1,1.23,0.04,2766.24,2769.87,2747.4,397600506,10066834746484,2241082877779755.2
2024-04-02,2753.16,1,5.3,0.19,2744.15,2760.33,2737.19,630392908,13116888253006,2247045532300400.8
2024-04-03,2706.97,2,-46.19,-1.68,2730.68,2732.29,2706.97,640806255,13257039663440,2209038426589524.0
2024-04-04,2742.0,1,35.03,1.29,2738.24,2746.39,2727.1,477952756,11978193544511,2238039850882680.0
2024-04-05,2714.21,2,-27.79,-1.01,2713.96,2730.47,2705.31,621030559,11293864180906,2215451533029408.8
2024-04-08,2717.65,1,3.44,0.13,2718.76,2725.58,2706.74,620652526,10560913230739,2218358194498119.2
2024-04-09,2705.16,2,-12.49,-0.46,2733.23,2741.23,2703.96,470183666,10037704753832,2207593683288588.0
2024-04-11,2706.96,1,1.8,0.07,2665.4,2718.07,2661.92,561333352,12789892903761,2209845127261172.8
2024-04-12,2681.82,2,-25.14,-0.93,2710.89,2712.45,2678.21,514575252,11903471260891,2189191729846839.2
2024-04-15,2670.43,2,-11.39,-0.42,2661.36,2673.26,2641.16,561950019,10506647345531,2179146668534823.2
2024-04-16,2609.63,2,-60.8,-2.28,2644.17,2647.6,2601.45,570212078,12257738700180,2129095533863436.8
2024-04-17,2584.18,2,-25.45,-0.98,2619.15,2626.63,2584.18,414348111,9779317782734,2108636206256260.0
2024-04-18,2634.7,1,50.52,1.95,2595.46,2642.03,2593.26,478786204,10571079673653,2148591606593171.2
2024-04-19,2591.86,2,-42.84,-1.63,2600.69,2609.9,2553.55,809473426,14044807236711,2113960517731474.0
2024-04-22,2629.44,1,37.58,1.45,2615.72,2629.44,2604.37,401892185,11021071197748,2143157215871340.0
2024-04-23,2623.02,2,-6.42,-0.24,2632.15,2641.78,2619.72,430275765,9948338030037,2137640962658347.2
2024-04-24,2675.75,1,52.73,2.01,2662.84,2677.85,2662.84,325739636,10227694656817,2180629130374120.8
2024-04-25,2628.62,2,-47.13,-1.76,2646.8,2656.51,2628.62,334062359,8987958983331,2142440794883830.0
2024-04-26,2656.33,1,27.71,1.05,2650.94,2662.1,2641.35,450520678,10148866094724,2164477450575646.0
2024-04-29,2687.44,1,31.11,1.17,2675.46,2687.44,2665.21,470546033,10491387518238,2189691725743463.2
2024-04-30,2692.06,1,4.62,0.17,2693.22,2710.23,2687.29,460083516,11347130197832,2193843858061216.0
2024-05-02,2683.65,2,-8.41,-0.31,2679.04,2692.47,2678.84,351087270,9059052787751,2186876849586271.2
2024-05-03,2676.63,2,-7.02,-0.26,2704.31,2705.26,2676.63,338612027,7850446650277,2180854242187852.0
2024-05-07,2734.36,1,57.73,2.16,2718.17,2734.36,2716.62,532203424,11153672379482,2228259503005163.2
2024-05-08,2745.05,1,10.69,0.39,2732.11,2745.05,2727.93,436315210,10293632989622,2243933670998562.0
2024-05-09,2712.14,2,-32.91,-1.2,2743.29,2749.14,2710.25,423810541,11102793125978,2216794075957826.0
2024-05-10,2727.63,1,15.49,0.57,2737.95,2743.58,2723.21,586133434,11566879277171,2226624818720776.0
2024-05-13,2727.21,2,-0.42,-0.02,2735.2,2738.38,2713.92,625277713,13054660270065,2226373173373836.8
2024-05-14,2730.34,1,3.13,0.11,2732.98,2735.82,2722.74,443295551,9491099959143,2228236340852444.0
2024-05-16,2753.0,1,22.66,0.83,2770.27,2773.46,2748.22,521841311,13253185991139,2246492512784154.0
2024-05-17,2724.62,2,-28.38,-1.03,2751.47,2752.17,2724.62,575936318,11008339216044,2223763413963692.0
2024-05-20,2742.14,1,17.52,0.64,2741.24,2756.41,2734.64,582071105,12502253995995,2237911831916096.8
2024-05-21,2724.18,2,-17.96,-0.65,2733.03,2734.48,2719.74,560818982,10490361130914,2223367539795622.0
2024-05-22,2723.46,2,-0.72,-0.03,2723.46,2733.07,2707.87,484723878,12378510253371,2223391187575664.0
2024-05-23,2721.81,2,-1.65,-0.06,2719.03,2734.27,2704.0,428079461,11449262184318,2222186906186078.0
2024-05-24,2687.6,2,-34.21,-1.26,2693.65,2696.99,2681.17,501638731,12363444691766,2193712334095006.0
2024-05-27,2722.99,1,35.39,1.32,2697.16,2725.08,2693.66,556709910,15847767781392,2222058046281292.0
2024-05-28,2722.85,2,-0.14,-0.01,2715.52,2730.12,2714.34,440956718,11586995502162,2221981776231336.8
2024-05-29,2677.3,2,-45.55,-1.67,2719.56,2721.63,2677.07,438980914,13076460910800,2184383957054232.8
2024-05-30,2635.44,2,-41.86,-1.56,2666.63,2666.63,2635.44,372741998,11132062547655,2150594911810807.2
2024-05-31,2636.52,1,1.08,0.04,2657.87,2664.48,2635.77,613717789,16353906904146,2151017465412147.2
2024-06-03,2682.52,1,46.0,1.74,2657.81,2690.73,2657.81,782329142,13995552060921,2188764087625754.0
2024-06-04,2662.1,2,-20.42,-0.76,2668.73,2679.47,2659.43,773459815,12649033157359,2171834477055724.0
2024-06-05,2689.5,1,27.4,1.03,2681.11,2697.43,2667.63,881481171,13624987518166,2194822320470816.8
2024-06-07,2722.67,1,33.17,1.23,2718.25,2729.63,2705.23,783870642,12465269602613,2221091055961770.0
2024-06-10,2701.17,2,-21.5,-0.79,2698.71,2718.89,2689.19,506891681,11327687402104,2203848894691708.8
2024-06-11,2705.32,1,4.15,0.15,2716.72,2718.88,2702.17,558892980,11776520079436,2206744123013164.0
2024-06-12,2728.17,1,22.85,0.84,2709.65,2730.3,2707.44,511008858,11839575564352,2224929133048683.2
2024-06-13,2754.89,1,26.72,0.98,2764.18,2776.72,2752.61,700027275,19135858383663,2247116756582044.8
2024-06-14,2758.42,1,3.53,0.13,2759.22,2769.16,2750.86,644979251,16187046354733,2250826809499794.0
2024-06-17,2744.1,2,-14.32,-0.52,2754.83,2759.86,2741.03,593985068,12457645927392,2237952930934220.8
2024-06-18,2763.92,1,19.82,0.72,2765.7,2772.35,2759.03,561975111,13269477858739,2254082532058439.0
2024-06-19,2797.33,1,33.41,1.21,2786.16,2799.32,2786.16,646706151,14069563614982,2280984107505914.0
2024-06-20,2807.63,1,10.3,0.37,2802.1,2812.62,2796.37,758165860,13576969980405,2289946832082912.0
2024-06-21,2784.26,2,-23.37,-0.83,2794.87,2797.0,2777.33,631143373,14492984699807,2270593310209150.0
2024-06-24,2764.73,2,-19.53,-0.7,2772.85,2782.9,2758.09,594166310,11082706901587,2257243669014962.0
2024-06-25,2774.39,1,9.66,0.35,2765.76,2780.42,2765.76,714242157,11767747562752,2265008233505110.0
2024-06-26,2792.05,1,17.66,0.64,2767.43,2792.07,2762.98,535034373,11325142857725,2279120474336608.0
2024-06-27,2784.06,2,-7.99,-0.29,2767.62,2784.33,2761.55,397169222,10271109212108,2273422810716470.0
2024-06-28,2797.82,1,13.76,0.49,2792.79,2797.82,2782.4,610550442,11020137988129,2283888693661471.0
2024-07-01,2804.31,1,6.49,0.23,2792.96,2805.95,2783.98,459218341,9945336827186,2289631234045977.0
2024-07-02,2780.86,2,-23.45,-0.84,2798.65,2805.42,2776.62,538842197,11648477198292,2270445338129264.0
2024-07-03,2794.01,1,13.15,0.47,2797.14,2799.7,2774.71,340337982,10243957490730,2281636129094657.0
2024-07-04,2824.94,1,30.93,1.11,2817.06,2824.94,2808.88,393738620,13067110367346,2307278993396211.0
2024-07-05,2862.23,1,37.29,1.32,2836.21,2871.96,2836.21,378159145,13142275173526,2338315470421830.0
2024-07-08,2857.76,2,-4.47,-0.16,2862.58,2868.99,2855.53,425055594,9938577085762,2335361801343077.0
2024-07-09,2867.38,1,9.62,0.34,2872.63,2875.37,2854.13,456429222,11241863704494,2339688644048581.0
2024-07-10,2867.99,1,0.61,0.02,2863.05,2871.56,2858.87,472472909,11841458957088,2340811915381735.0
2024-07-11,2891.35,1,23.36,0.81,2888.76,2896.43,2879.28,462216873,14649701388722,2363627178724968.0
2024-07-12,2857.0,2,-34.35,-1.19,2867.75,2872.25,2844.88,408178316,14085702513511,2329431205423023.0
2024-07-15,2860.92,1,3.92,0.14,2869.15,2872.9,2848.93,424457898,12165673099287,2334446313431494.0
2024-07-16,2866.09,1,5.17,0.18,2861.71,2872.21,2857.07,677904823,12660325755248,2338465518826864.0
2024-07-17,2843.29,2,-22.8,-0.8,2865.9,2868.58,2841.33,549094120,13923509175223,2320318934867633.0
2024-07-18,2824.35,2,-18.94,-0.67,2805.64,2824.35,2799.02,658374570,15548196201712,2304940336748129.0
2024-07-19,2795.46,2,-28.89,-1.02,2800.21,2802.68,2776.99,426207952,9585234666046,2280949590315269.0
2024-07-22,2763.51,2,-31.95,-1.14,2790.99,2795.12,2752.63,463878258,10499644345892,2255636583508568.0
2024-07-23,2774.29,1,10.78,0.39,2788.83,2796.92,2765.81,423403234,11526841676052,2265131154015696.0
2024-07-24,2758.71,2,-15.58,-0.56,2755.5,2778.31,2748.65,469221275,11053910300885,2251624859143664.0
2024-07-25,2710.65,2,-48.06,-1.74,2721.29,2725.15,2703.86,440318335,13673708697212,2212260228637284.8
2024-07-26,2731.9,1,21.25,0.78,2724.99,2738.4,2715.75,516467609,12971731709664,2228963595217386.0
2024-07-29,2765.53,1,33.63,1.23,2748.32,2776.86,2742.69,456515695,10963602971959,2257406067431641.0
2024-07-30,2738.19,2,-27.34,-0.99,2744.4,2754.53,2732.82,392868090,10199651173207,2235428827339088.0
2024-07-31,2770.69,1,32.5,1.19,2745.58,2770.7,2733.63,557090057,12197991898146,2262832341048634.0
2024-08-01,2777.68,1,6.99,0.25,2787.27,2794.11,2772.97,480833975,10904975425060,2268412040496396.0
2024-08-02,2676.19,2,-101.49,-3.65,2719.39,2725.05,2666.4,531785136,13102123147549,2189768948287380.0
2024-08-05,2441.55,2,-234.64,-8.77,2611.3,2611.3,2386.96,763777757,18781701096636,1997745882924562.0
2024-08-06,2522.15,1,80.6,3.3,2533.34,2578.77,2491.47,567266430,15535848582551,2063686210909231.2
2024-08-07,2568.41,1,46.26,1.83,2515.27,2594.83,2510.82,476990686,13081659609896,2102251051407106.0
2024-08-08,2556.73,2,-11.68,-0.45,2530.21,2570.34,2518.52,495299005,11463675279196,2092077568084576.8
2024-08-09,2588.43,1,31.7,1.24,2603.08,2603.08,2575.9,475012051,9721686771659,2118139215572282.0
2024-08-12,2618.3,1,29.87,1.15,2602.16,2622.86,2602.01,293083794,7601221663229,2142430302010892.0
2024-08-13,2621.5,1,3.2,0.12,2624.5,2636.12,2607.52,378532151,8965946240835,2145433739879246.0
2024-08-14,2644.5,1,23.0,0.88,2649.11,2653.71,2632.44,328748140,8867077142812,2164754882564239.2
2024-08-16,2697.23,1,52.73,1.99,2695.49,2699.61,2680.74,385851899,11192930297117,2208881287865466.0
2024-08-19,2674.36,2,-22.87,-0.85,2697.97,2699.84,2664.28,395636824,9262568374795,2189820559401236.0
2024-08-20,2696.63,1,22.27,0.83,2699.74,2706.05,2686.06,484188400,8954162720335,2206940381891250.0
2024-08-21,2701.13,1,4.5,0.17,2687.2,2704.98,2684.61,417329635,9378558424607,2210561175693671.2
2024-08-22,2707.67,1,6.54,0.24,2710.95,2711.38,2690.35,441756204,8946316911575,2215412798846490.0
2024-08-23,2701.69,2,-5.98,-0.22,2690.8,2712.84,2689.54,330591762,8285767864758,2210797298505351.2
2024-08-26,2698.01,2,-3.68,-0.14,2716.88,2718.47,2688.79,333687885,9087411201066,2206549658882071.2
2024-08-27,2689.25,2,-8.76,-0.32,2696.24,2700.18,2681.92,264056855,8050720479398,2199479583926951.2
2024-08-28,2689.83,1,0.58,0.02,2690.59,2695.51,2671.59,280773871,10567478196675,2200592606674384.8
2024-08-29,2662.28,2,-27.55,-1.02,2657.18,2672.9,2649.56,288835634,11464719820380,2178258767290179.2
2024-08-30,2674.31,1,12.03,0.45,2676.72,2686.51,2668.66,278845310,10340760628054,2187461755865038.0
2024-09-02,2681.0,1,6.69,0.25,2683.8,2686.98,2658.31,266992573,8669962668666,2192680031182319.2
2024-09-03,2664.63,2,-16.37,-0.61,2683.12,2695.59,2664.63,303460408,8978417447396,2178330436205580.8
2024-09-04,2580.8,2,-83.83,-3.15,2589.94,2608.13,2578.07,455469305,11370290372994,2109693404841243.2
2024-09-05,2575.5,2,-5.3,-0.21,2598.36,2615.8,2560.65,379002653,10189751207176,2103967317605974.0
2024-09-06,2544.28,2,-31.22,-1.21,2576.66,2576.94,2529.31,374782188,8685310141898,2079144168315112.0
2024-09-09,2535.93,2,-8.35,-0.33,2498.67,2543.22,2491.3,270230978,7454380686929,2071956884756336.8
2024-09-10,2523.43,2,-12.5,-0.49,2542.69,2544.83,2522.48,347650170,8421866699897,2061808623287734.0
2024-09-11,2513.37,2,-10.06,-0.4,2524.86,2526.13,2493.37,302560681,9623015977525,2051977998276998.0
2024-09-12,2572.09,1,58.72,2.34,2547.5,2572.09,2537.87,340478891,11282356523795,2099101129801418.0
2024-09-13,2575.41,1,3.32,0.13,2571.81,2584.11,2562.91,358262872,8422029131843,2101346639321967.2
2024-09-19,2580.8,1,5.39,0.21,2594.67,2598.68,2550.09,385081293,12871058979763,2106110321613510.0
2024-09-20,2593.37,1,12.57,0.49,2603.83,2619.55,2591.4,495964133,14276592945661,2116582292566160.8
2024-09-23,2602.01,1,8.64,0.33,2596.47,2603.57,2588.49,339140017,9526459225941,2122839424585600.0
2024-09-24,2631.68,1,29.67,1.14,2612.45,2631.68,2597.81,355097005,10338360663397,2146552075310106.0
2024-09-25,2596.32,2,-35.36,-1.34,2652.71,2663.36,2596.32,454471748,11671496763447,2118800293629688.8
2024-09-26,2671.57,1,75.25,2.9,2630.91,2671.57,2630.3,324888966,11602405999054,2179114311367054.0
2024-09-27,2649.78,2,-21.79,-0.82,2674.58,2681.45,2649.78,413004129,11987017925748,2162827763884496.0
2024-09-30,2593.27,2,-56.51,-2.13,2665.24,2668.66,2593.27,358915798,10806867445787,2115975531403172.8
2024-10-02,2561.69,2,-31.58,-1.22,2566.55,2591.61,2555.46,351004351,9607877432678,2091253055072236.8
2024-10-04,2569.71,1,8.02,0.31,2563.7,2585.59,2555.57,414328553,10016557160951,2097299169852460.8
2024-10-07,2610.38,1,40.67,1.58,2579.2,2611.93,2561.46,343671145,10378943872137,2129898509102692.0
2024-10-08,2594.36,2,-16.02,-0.61,2592.65,2601.96,2581.79,318240024,9168276247124,2116186427772118.0
2024-10-10,2599.16,1,4.8,0.19,2611.65,2613.61,2596.86,618559988,13867594373662,2118769902148872.0
2024-10-11,2596.91,2,-2.25,-0.09,2612.02,2621.93,2594.43,491276237,9548436311434,2116899470457183.2
2024-10-14,2623.29,1,26.38,1.02,2602.63,2628.54,2602.63,401705670,8525414408760,2138449589891612.8
2024-10-15,2633.45,1,10.16,0.39,2632.37,2635.32,2615.47,438292799,10054355841679,2147319522898363.2
2024-10-16,2610.36,2,-23.09,-0.88,2606.7,2622.33,2601.35,437552776,10053097319299,2129276601242486.0
2024-10-17,2609.3,2,-1.06,-0.04,2620.74,2622.71,2603.52,331265227,9953645240876,2127416627409576.0
2024-10-18,2593.82,2,-15.48,-0.59,2616.04,2618.32,2587.96,265201103,8274853556430,2115279710372210.0
2024-10-21,2604.92,1,11.1,0.43,2600.77,2618.71,2594.05,240675023,7757213527460,2124505397404487.2
2024-10-22,2570.7,2,-34.22,-1.31,2600.87,2604.16,2564.46,343318170,8958061448792,2096600928094996.8
2024-10-23,2599.62,1,28.92,1.12,2575.25,2607.79,2567.42,352421162,9430154792746,2120697375665930.0
2024-10-24,2581.03,2,-18.59,-0.72,2591.69,2600.26,2578.8,343098218,9733937488291,2104042768297716.0
2024-10-25,2583.27,1,2.24,0.09,2597.44,2611.27,2577.0,462898403,10286877485946,2105651493083676.0
2024-10-28,2612.43,1,29.16,1.13,2588.45,2612.96,2587.2,333735957,9133006346665,2129841276048608.8
