Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2024-09-19,739.51,1,6.31,0.86,738.41,740.31,729.93,1104713184,5852796768629,364213087023903.0
2024-09-20,748.33,1,8.82,1.19,746.13,750.75,745.32,864232911,6642000709719,368620725651208.0
2024-09-23,755.12,1,6.79,0.91,749.24,757.85,747.83,723263987,5978100653432,372042180925147.0
2024-09-24,767.35,1,12.23,1.62,757.37,767.37,757.23,908833234,6332936938471,377301335257242.0
2024-09-25,759.3,2,-8.05,-1.05,769.87,771.77,758.02,1239693063,6818902521944,373403979367048.0
2024-09-26,779.18,1,19.88,2.62,764.33,779.18,764.15,1070078259,6874862659916,383119886882096.0
2024-09-27,774.49,2,-4.69,-0.6,777.72,780.91,773.36,985778612,5970065518350,381129003094355.0
2024-09-30,763.88,2,-10.61,-1.37,777.06,777.2,762.67,961429825,6126551608381,376266135890499.0
2024-10-02,762.13,2,-1.75,-0.23,757.3,769.69,754.38,1041588862,5499174228225,375376357838372.0
2024-10-04,768.98,1,6.85,0.9,763.73,775.05,763.2,891994580,5427141675602,378727810047572.0
2024-10-07,781.01,1,12.03,1.56,774.77,781.56,771.11,822064062,5491460691742,384639523335588.0
2024-10-08,778.24,2,-2.77,-0.35,776.37,782.85,776.2,1000287018,6752484664152,383221441214400.0
2024-10-10,775.48,2,-2.76,-0.35,781.91,784.03,772.7,747790755,5758806740086,381941751593466.0
2024-10-11,770.98,2,-4.5,-0.58,779.0,781.12,769.68,921390476,6655515362141,379833392779896.0
2024-10-14,770.26,2,-0.72,-0.09,770.85,771.75,765.27,787258917,5834049296676,379526896886690.0
2024-10-15,773.81,1,3.55,0.46,773.37,777.0,768.13,971991613,7026231714261,381311547245669.0
2024-10-16,765.79,2,-8.02,-1.04,769.19,769.69,764.97,874300776,6998439442406,377579830762627.0
2024-10-17,765.06,2,-0.73,-0.1,768.15,769.69,763.21,918805154,6298048944264,376976699832372.0
2024-10-18,753.22,2,-11.84,-1.55,765.71,765.71,749.53,898075755,7344861960890,371759993471567.0
2024-10-21,759.95,1,6.73,0.89,754.35,761.62,749.64,825151985,6276459380926,375364685519445.0
2024-10-22,738.34,2,-21.61,-2.84,758.72,758.72,738.33,1077034557,7458340017657,364922539820471.0
2024-10-23,745.19,1,6.85,0.93,740.93,748.33,729.28,1099898407,6763312375771,368274028324207.0
2024-10-24,734.59,2,-10.6,-1.42,742.7,742.7,734.26,856784917,5737873376509,363333319451093.0
2024-10-25,727.41,2,-7.18,-0.98,739.05,739.62,725.27,764951488,5551809780311,360178604748124.0
2024-10-28,740.48,1,13.07,1.8,729.75,740.67,729.75,644668385,4984503301434,366764719166869.0
2024-10-29,744.18,1,3.7,0.5,740.05,744.18,733.28,789978376,5334265561105,368691119852643.0
2024-10-30,738.19,2,-5.99,-0.8,743.53,746.23,738.13,841964326,4720424146438,365698265866818.0
2024-10-31,743.06,1,4.87,0.66,734.25,743.22,728.34,792644652,5683626101895,368522161802707.0
2024-11-01,729.05,2,-14.01,-1.89,735.67,736.26,729.05,747067063,5452481185437,362027106221612.0
2024-11-04,754.08,1,25.03,3.43,730.5,755.0,728.11,765672895,6272447583324,374349970006001.0
2024-11-05,751.81,2,-2.27,-0.3,752.17,756.6,750.17,935204031,5351281243161,373462455226134.0
2024-11-06,743.31,2,-8.5,-1.13,757.23,761.01,737.77,1091761605,7631433759071,369270529205191.0
2024-11-07,733.52,2,-9.79,-1.32,743.47,743.47,727.1,812895086,6599193632501,363599257422616.0
2024-11-08,743.38,1,9.86,1.34,739.91,746.89,739.66,766825742,7206375001249,368601865649690.0
2024-11-11,728.84,2,-14.54,-1.96,744.86,745.42,727.04,836837402,6923344519053,361384974660820.0
2024-11-12,710.52,2,-18.32,-2.51,728.72,729.07,707.96,896081914,7412262473039,352463070918797.0
2024-11-13,689.65,2,-20.87,-2.94,708.52,712.83,689.64,866788364,6992215388406,342405059931883.0
2024-11-14,681.56,2,-8.09,-1.17,694.16,702.08,681.3,819600512,6860249693773,338637722884866.0
2024-11-15,685.42,1,3.86,0.57,675.64,688.91,668.38,895145861,6502381408489,340667852541439.0
2024-11-18,689.55,1,4.13,0.6,683.53,697.45,681.0,875258497,7423156327106,342895307782871.0
2024-11-19,686.12,2,-3.43,-0.5,690.45,691.13,682.5,894680566,7236652546264,341449563588267.0
2024-11-20,682.91,2,-3.21,-0.47,689.03,691.0,682.03,934123936,7851775599983,340156641630358.0
2024-11-21,680.67,2,-2.24,-0.33,683.1,685.91,672.83,1016299158,8522049909150,339015335169215.0
2024-11-22,677.01,2,-3.66,-0.54,682.37,689.99,676.06,849327115,7996712119879,336919514460270.0
2024-11-25,696.83,1,19.82,2.93,683.37,698.51,683.37,784507220,6906383418655,346788622200437.0
2024-11-26,693.15,2,-3.68,-0.53,697.59,699.7,689.53,835545191,6729522619311,345034795098541.0
2024-11-27,692.0,2,-1.15,-0.17,693.8,696.15,686.37,942775549,7276408857725,344410620789086.0
2024-11-28,694.39,1,2.39,0.35,694.96,697.91,691.61,927237663,6934065344028,345651361602403.0
2024-11-29,678.19,2,-16.2,-2.33,694.24,694.24,677.08,888674468,6295163802026,337777688264228.0
2024-12-02,675.84,2,-2.35,-0.35,684.15,687.7,675.78,735007138,6353293970211,336808236092623.0
2024-12-03,690.8,1,14.96,2.21,678.98,692.81,678.98,834908008,6235507051348,344255247272481.0
2024-12-04,677.15,2,-13.65,-1.98,677.59,687.94,671.6,912110518,6402835500835,337768663789392.0
2024-12-05,670.94,2,-6.21,-0.92,679.79,680.02,669.27,746440194,5992285180249,334928549613995.0
2024-12-06,661.33,2,-9.61,-1.43,670.7,671.34,644.39,899216483,6791257309310,330204155887834.0
2024-12-09,627.01,2,-34.32,-5.19,649.35,649.35,627.01,890861301,6511899873856,313015003789608.0
2024-12-10,661.59,1,34.58,5.52,635.94,661.6,635.94,917262005,7497533013397,330190415159065.0
2024-12-11,675.92,1,14.33,2.17,661.71,677.55,661.71,971320515,6392782148565,337681554355491.0
2024-12-12,683.35,1,7.43,1.1,680.97,687.0,674.31,1035142447,8235306824240,341391137883317.0
2024-12-13,693.73,1,10.38,1.52,684.25,695.76,683.3,901945850,6787042166717,346943091592353.0
2024-12-16,698.53,1,4.8,0.69,699.81,701.67,695.67,1001731892,6984401139011,349452247183742.0
2024-12-17,694.47,2,-4.06,-0.58,699.52,699.52,691.58,981787202,7201106404792,347336209928400.0
2024-12-18,697.57,1,3.1,0.45,694.94,699.18,690.4,858876686,7245591833949,348901870316724.0
2024-12-19,684.36,2,-13.21,-1.89,682.53,688.29,679.85,761648258,6536914472666,342502492206707.0
2024-12-20,668.31,2,-16.05,-2.35,684.79,685.1,667.0,870059923,6513537903235,334828026988434.0
2024-12-23,679.24,1,10.93,1.64,674.26,683.16,671.09,657713640,5344653426478,340290856473099.0
2024-12-24,680.11,1,0.87,0.13,683.02,685.87,679.23,645103801,6070198709390,341005131321276.0
2024-12-26,675.64,2,-4.47,-0.66,684.21,684.36,674.81,829286499,6704724150325,338975146382255.0
2024-12-27,665.97,2,-9.67,-1.43,674.3,677.5,661.24,814127292,6228975394160,333874166918579.0
2024-12-30,678.19,1,12.22,1.83,662.68,679.68,661.92,644554166,4846907016071,340145082908613.0
2025-01-02,686.63,1,8.44,1.24,678.98,687.25,675.96,741587124,5912360145938,344423635810547.0
2025-01-03,705.76,1,19.13,2.79,688.04,706.46,687.73,871626030,7988209959039,353817405553060.0
2025-01-06,717.96,1,12.2,1.73,707.87,718.86,707.87,1109992880,8258064748146,360017098034976.0
2025-01-07,718.29,1,0.33,0.05,719.68,723.09,717.07,1230039625,8174853992098,360367857019386.0
2025-01-08,719.63,1,1.34,0.19,713.78,720.21,712.62,1124301750,6913236534847,361070265502191.0
2025-01-09,723.52,1,3.89,0.54,718.89,723.7,712.35,992523922,7502223198476,363118431218266.0
2025-01-10,717.89,2,-5.63,-0.78,722.21,723.47,715.68,914398003,6601204072715,360309762116239.0
2025-01-13,708.21,2,-9.68,-1.35,713.98,718.96,707.6,770836664,5638973154335,356078608341734.0
2025-01-14,718.04,1,9.83,1.39,712.03,718.6,709.11,911711452,6801057772805,361067651008505.0
2025-01-15,711.61,2,-6.43,-0.9,722.16,722.34,709.82,982777494,6595897658814,357796530372816.0
2025-01-16,724.24,1,12.63,1.77,720.35,725.78,720.35,822196863,6683933349897,364133995938266.0
2025-01-17,724.69,1,0.45,0.06,723.05,725.54,722.28,844070196,6992862771104,364479404798641.0
2025-01-20,727.66,1,2.97,0.41,727.59,728.51,722.77,756376851,6339532887147,365874385853105.0
2025-01-21,726.07,2,-1.59,-0.22,728.57,733.91,720.73,860868642,7132228371381,365280195075588.0
2025-01-22,732.31,1,6.24,0.86,731.17,733.89,729.46,917737627,7475319364269,368360207434957.0
2025-01-23,724.01,2,-8.3,-1.13,731.69,731.72,723.49,921233004,7015212042796,364441865611068.0
2025-01-24,728.74,1,4.73,0.65,725.78,731.7,722.82,763299520,6343842337858,367274172545405.0
2025-01-31,728.29,2,-0.45,-0.06,724.96,728.41,723.3,687448836,6531726911469,367126940213354.0
2025-02-03,703.8,2,-24.49,-3.36,718.26,718.26,700.57,843786203,7440589706733,355305744954193.0
2025-02-04,719.92,1,16.12,2.29,713.55,726.28,713.55,996620510,8417510783751,363587949463097.0
2025-02-05,730.98,1,11.06,1.54,724.6,731.92,724.6,815898537,8097572917090,368943222732921.0
2025-02-06,740.32,1,9.34,1.28,735.94,740.32,734.91,858061283,8515712965704,373633475899069.0
2025-02-07,742.9,1,2.58,0.35,739.88,744.68,737.61,973353714,9929371402136,375077397728902.0
2025-02-10,749.67,1,6.77,0.91,740.12,750.46,735.71,1005599352,10816609918803,378488631738113.0
2025-02-11,749.59,2,-0.08,-0.01,751.25,754.62,749.36,987198406,10013921895477,378570153375273.0
2025-02-12,745.18,2,-4.41,-0.59,748.65,748.65,742.85,895422568,8611339860094,376565036587962.0
2025-02-13,749.28,1,4.1,0.55,748.69,751.83,744.83,815852418,8391742906978,378870539511192.0
2025-02-14,756.32,1,7.04,0.94,752.08,758.72,752.04,901114792,10084980780532,382900831746409.0
2025-02-17,768.48,1,12.16,1.61,759.21,768.48,757.77,885361507,9312985299233,389416156462502.0
2025-02-18,773.65,1,5.17,0.67,769.93,773.77,765.99,1064611034,10121234693865,392037051618906.0
2025-02-19,778.27,1,4.62,0.6,774.12,778.98,772.63,939913640,10913313669393,394243294233280.0
2025-02-20,768.27,2,-10.0,-1.28,777.78,781.54,766.83,1045130301,10415463533760,389640020603937.0
2025-02-21,774.65,1,6.38,0.83,768.39,774.78,767.18,881243487,8182601802642,392602420154611.0
2025-02-24,773.33,2,-1.32,-0.17,766.94,773.51,764.48,904411705,7924512242876,392294112296850.0
2025-02-25,769.43,2,-3.9,-0.5,766.85,773.91,765.26,962424381,8757281474050,390764703025874.0
2025-02-26,771.41,1,1.98,0.26,769.0,774.2,766.69,909127367,7969806149515,391744101242164.0
2025-02-27,770.85,2,-0.56,-0.07,774.13,776.57,769.6,806160338,7469652252807,391416417741301.0
2025-02-28,743.96,2,-26.89,-3.49,760.1,760.1,743.95,860877844,7789832800055,377926445581963.0
2025-03-04,737.9,2,-6.06,-0.81,739.68,739.68,730.96,622276869,5493892282378,375108425479583.0
2025-03-05,746.95,1,9.05,1.23,743.35,748.82,740.69,684374715,6466086116660,379834268125984.0
2025-03-06,734.92,2,-12.03,-1.61,750.43,750.43,733.49,766879796,7505323280070,373981104772291.0
2025-03-07,727.7,2,-7.22,-0.98,729.43,738.1,725.97,731378055,7183593305606,370358758385096.0
2025-03-10,725.82,2,-1.88,-0.26,724.78,732.62,720.13,622760098,5834615967181,369529949656492.0
2025-03-11,721.5,2,-4.32,-0.6,710.2,721.7,706.96,757611773,7149826854989,367633889516135.0
2025-03-12,729.49,1,7.99,1.11,724.58,734.14,723.52,687840839,6558097776494,371989156127139.0
2025-03-13,722.8,2,-6.69,-0.92,735.75,737.29,722.28,774839374,7485492681845,368874805611599.0
2025-03-14,734.26,1,11.46,1.59,723.75,736.84,723.71,668141670,6493140821396,374871759865668.0
2025-03-17,743.51,1,9.25,1.26,740.14,743.77,735.32,693669930,7112442322831,379331543750418.0
2025-03-18,745.54,1,2.03,0.27,747.71,748.07,742.29,677134375,6779991571401,380885280774773.0
2025-03-19,738.35,2,-7.19,-0.96,743.21,747.53,737.52,721061736,6943065173394,377235277140899.0
2025-03-20,725.15,2,-13.2,-1.79,743.06,743.39,725.1,749018294,8338383504585,370651144256744.0
2025-03-21,719.41,2,-5.74,-0.79,724.94,727.15,713.82,735721739,7672927584981,368143842842415.0
2025-03-24,720.22,1,0.81,0.11,721.39,725.34,718.67,678079652,5310038114044,368835429966832.0
2025-03-25,711.26,2,-8.96,-1.24,725.34,725.84,709.67,729735132,6016568417764,364227032661785.0
2025-03-26,716.48,1,5.22,0.73,714.36,717.3,705.38,706699242,5368345496857,366971161183674.0
2025-03-27,707.49,2,-8.99,-1.25,710.98,718.2,706.86,766088993,5658041994382,362229714703401.0
2025-03-28,693.76,2,-13.73,-1.94,708.97,709.33,691.76,964194525,5325467408913,355501975376710.0
2025-03-31,672.85,2,-20.91,-3.01,683.42,686.17,671.91,895517699,5025704537947,344695152100374.0
2025-04-01,691.45,1,18.6,2.76,681.58,695.73,677.86,769528538,5379658338006,354163014064436.0
2025-04-02,684.85,2,-6.6,-0.95,695.37,696.48,683.3,799717067,6400352823048,350645716199293.0
2025-04-03,683.49,2,-1.36,-0.2,670.75,685.16,669.85,716602765,5795628263064,350194364332347.0
2025-04-04,687.39,1,3.9,0.57,677.23,697.72,674.66,976563377,7767886290180,352303146538945.0
2025-04-07,651.3,2,-36.09,-5.25,667.02,667.02,651.29,914731766,6282222864292,333848533856062.0
2025-04-08,658.45,1,7.15,1.1,666.01,668.82,656.07,872171575,6117697148248,337482406628544.0
2025-04-09,643.39,2,-15.06,-2.29,653.84,657.45,637.55,826310248,5626385140304,329853682351908.0
2025-04-10,681.79,1,38.4,5.97,670.12,681.79,669.99,925254115,6008922102424,349599359110092.0
2025-04-11,695.59,1,13.8,2.02,673.09,695.59,672.74,1049944175,6624999997223,356820804997226.0
2025-04-14,708.98,1,13.39,1.92,699.99,709.05,699.21,1050254443,6640277031266,363751092585110.0
2025-04-15,711.92,1,2.94,0.41,709.51,712.69,704.61,894426632,6878709344578,365359186143303.0
2025-04-16,699.11,2,-12.81,-1.8,710.38,711.38,698.58,978750260,6740808880865,358744662832503.0
2025-04-17,711.75,1,12.64,1.81,700.11,711.91,700.11,1082187431,6248955537445,365177306355649.0
2025-04-18,717.77,1,6.02,0.85,713.52,717.77,708.2,1156924183,7216567131041,368396651941493.0
2025-04-21,715.45,2,-2.32,-0.32,717.25,722.18,714.05,1164432863,6334850713013,366929167886205.0
2025-04-22,716.12,1,0.67,0.09,711.42,717.86,711.03,1277015428,7315553729975,367616914755586.0
2025-04-23,726.08,1,9.96,1.39,724.33,726.1,720.42,1050347212,6678332362823,372670965642156.0
2025-04-24,726.08,3,0.0,0.0,726.95,729.49,723.33,1150836607,5979132035110,372750730245767.0
2025-04-25,729.69,1,3.61,0.5,729.56,732.8,728.21,1010312750,5622573638907,374623951934461.0
2025-04-28,719.41,2,-10.28,-1.41,730.58,732.44,718.14,990322714,6087840084161,369248306440116.0
2025-04-29,726.46,1,7.05,0.98,722.94,727.8,721.42,943333984,5609256482055,372832258499543.0
2025-04-30,717.24,2,-9.22,-1.27,726.19,727.27,715.33,850397796,5527164620062,367992750727586.0
2025-05-02,721.86,1,4.62,0.64,716.6,723.77,714.07,735178377,4623685254778,370205863100350.0
2025-05-07,722.81,1,0.95,0.13,722.41,722.81,714.8,744459684,5570137102166,370735467396545.0
2025-05-08,729.59,1,6.78,0.94,725.81,730.72,725.81,730302443,6284969296737,373994910225526.0
2025-05-09,722.52,2,-7.07,-0.97,731.01,731.01,719.83,852590197,7469599597962,370766640465496.0
2025-05-12,725.4,1,2.88,0.4,724.47,727.56,719.23,1016087913,7045877105131,372386306107579.0
2025-05-13,731.88,1,6.48,0.89,731.11,735.85,730.76,1151961554,7061497171778,375358254179205.0
2025-05-14,739.05,1,7.17,0.98,732.2,739.05,726.51,970914062,7405953012646,379042059281306.0
2025-05-15,733.23,2,-5.82,-0.79,738.15,738.28,732.59,1108973249,7872970047904,376438057123392.0
2025-05-16,725.07,2,-8.16,-1.11,734.38,734.38,722.99,1124173729,7437026337141,372366817903622.0
2025-05-19,713.75,2,-11.32,-1.56,721.27,721.31,710.47,1319286832,6971426892158,367387892720001.0
2025-05-20,715.55,1,1.8,0.25,719.36,722.17,715.12,1018198005,7034016821292,368918950965291.0
2025-05-21,723.62,1,8.07,1.13,720.64,726.68,719.96,846438915,6446231626441,372965129173416.0
2025-05-22,717.67,2,-5.95,-0.82,720.96,720.96,714.71,1068236847,5874547207292,369991002238903.0
2025-05-23,715.98,2,-1.69,-0.24,720.5,720.5,713.22,985285124,5817305593086,369764319394201.0
2025-05-26,725.27,1,9.29,1.3,718.48,726.93,716.86,825198990,5404346268886,374422698229100.0
2025-05-27,727.11,1,1.84,0.25,727.0,727.16,723.66,848891345,6068267737234,375543912252837.0
2025-05-28,728.79,1,1.68,0.23,731.06,733.48,727.6,974171867,6815890807006,376609767324941.0
2025-05-29,736.29,1,7.5,1.03,733.22,736.29,731.64,886682511,5369458939464,380346510455772.0
2025-05-30,734.35,2,-1.94,-0.26,735.26,737.43,732.55,907815111,5351146799537,379575280943270.0
2025-06-02,740.29,1,5.94,0.81,735.14,741.41,733.97,846169410,5761400658447,382652654685762.0
2025-06-04,750.21,1,9.92,1.34,749.13,752.75,747.35,853355064,6775068555050,387727008874316.0
2025-06-05,756.23,1,6.02,0.8,751.59,761.17,750.17,861273588,7462281349786,390727941502873.0
2025-06-09,764.21,1,7.98,1.06,759.27,764.92,757.29,1055301118,7595454385707,394883443614929.0
2025-06-10,771.2,1,6.99,0.91,767.91,771.2,761.36,1351927648,7121352601026,398574952166925.0
2025-06-11,786.29,1,15.09,1.96,775.43,787.06,774.84,1566716471,7799685122891,406716567162800.0
2025-06-12,789.45,1,3.16,0.4,786.27,793.2,784.96,1288365758,7668782861001,408333205142564.0
2025-06-13,768.86,2,-20.59,-2.61,792.68,792.68,761.42,1096004622,7858865210477,397652315522130.0
2025-06-16,777.26,1,8.4,1.09,767.64,777.68,763.81,1111396074,6898142866488,401912894070874.0
2025-06-17,775.65,2,-1.61,-0.21,780.08,785.76,766.56,1136678019,7429307104002,401040121308611.0
2025-06-18,779.73,1,4.08,0.53,772.6,781.35,772.6,1006940370,7105541802781,403012416063106.0
2025-06-19,782.51,1,2.78,0.36,783.29,783.3,776.21,1103659388,7609431198982,405230473135391.0
2025-06-20,791.53,1,9.02,1.15,783.63,791.53,780.65,1110932295,7858722693000,409847065976716.0
2025-06-23,784.79,2,-6.74,-0.85,779.67,784.79,772.91,991615723,7554336981761,406406467551672.0
2025-06-24,800.93,1,16.14,2.06,796.06,801.34,794.87,1076177220,8337504695530,414507549486704.0
2025-06-25,798.21,2,-2.72,-0.34,802.92,803.93,793.03,1165502459,7017991736666,413235742853345.0
2025-06-26,787.95,2,-10.26,-1.29,799.21,799.21,779.72,938619650,6238641599781,407828274546070.0
2025-06-27,781.56,2,-6.39,-0.81,789.93,790.67,778.6,888662093,5628451025141,404552311581698.0
2025-06-30,781.5,2,-0.06,-0.01,783.53,784.65,778.58,801110446,6296279603464,404628236195796.0
2025-07-01,783.67,1,2.17,0.28,783.65,788.38,783.29,971142670,6091748860723,405777886639185.0
2025-07-02,782.17,2,-1.5,-0.19,784.73,787.11,769.91,945635774,5436628436550,405139268560991.0
2025-07-03,793.33,1,11.16,1.43,785.77,793.61,783.53,1087732758,5825862072411,411003106864950.0
2025-07-04,775.8,2,-17.53,-2.21,792.65,793.77,775.58,1131389159,6036753149461,402180338713320.0
2025-07-07,778.46,1,2.66,0.34,774.19,779.98,771.46,1416111646,5815931639482,403786447167252.0
2025-07-08,784.24,1,5.78,0.74,779.28,784.37,775.57,1205277647,5367654549578,406768236699190.0
2025-07-09,790.36,1,6.12,0.78,786.33,790.36,783.48,860876616,5635547762419,409957714497181.0
2025-07-10,797.7,1,7.34,0.93,794.64,798.73,792.05,905082870,6602315699125,413859795815992.0
2025-07-11,800.47,1,2.77,0.35,799.96,805.9,798.83,976326744,7133020580564,415278855950929.0
2025-07-14,799.37,2,-1.1,-0.14,802.73,803.1,795.57,939783192,6149456850332,414781167547396.0
2025-07-15,812.88,1,13.51,1.69,800.24,812.91,798.83,816034316,7488117046904,422170177095579.0
2025-07-16,812.23,2,-0.65,-0.08,810.09,813.19,805.13,946532947,7094680242258,421867632269658.0
2025-07-17,818.27,1,6.04,0.74,814.92,818.27,806.63,951612291,6121447340560,425108707235813.0
2025-07-18,820.67,1,2.4,0.29,821.58,822.83,815.45,827138343,5998546385385,426552731386398.0
2025-07-21,821.69,1,1.02,0.12,819.84,822.76,817.34,866807250,5249525296192,426778495796614.0
2025-07-22,812.97,2,-8.72,-1.06,822.33,827.82,808.81,993451581,6191670492780,422194288945095.0
2025-07-23,813.56,1,0.59,0.07,815.88,815.88,802.3,909010533,5592866277405,422991786936738.0
2025-07-24,809.89,2,-3.67,-0.45,816.94,819.95,809.26,889008115,6114227577655,420539410713145.0
2025-07-25,806.95,2,-2.94,-0.36,809.43,810.67,805.83,714505962,5209063211398,419278499128287.0
2025-07-28,804.4,2,-2.55,-0.32,811.26,811.49,800.76,727049937,5279086288376,418537193223346.0
2025-07-29,804.45,1,0.05,0.01,803.38,807.09,795.67,620970466,5116176933274,418748612045516.0
2025-07-30,803.67,2,-0.78,-0.1,804.76,809.27,803.34,770147386,5218914708468,418309411054897.0
2025-07-31,805.24,1,1.57,0.2,806.21,809.03,799.51,831711599,5066428416846,419188764655325.0
2025-08-01,772.79,2,-32.45,-4.03,796.24,796.24,772.66,835015170,4750887070057,402395592586705.0
2025-08-04,784.06,1,11.27,1.46,773.83,786.35,770.35,705682917,4047911515061,408456725405992.0
2025-08-05,798.6,1,14.54,1.85,791.94,801.63,791.94,689089323,4812376158839,415976573129459.0
2025-08-06,803.49,1,4.89,0.61,796.48,803.55,793.85,696604882,4775881174320,418855553862851.0
2025-08-07,805.81,1,2.32,0.29,805.27,806.47,801.7,765440400,4803969295670,420293283683713.0
2025-08-08,809.27,1,3.46,0.43,806.43,812.48,806.43,848042613,5164784930383,422078572579433.0
2025-08-11,811.85,1,2.58,0.32,810.51,813.52,805.9,928260067,5301235294411,423414436908295.0
2025-08-12,807.19,2,-4.66,-0.57,813.12,820.27,806.84,1106879507,5946180259674,421101693939217.0
2025-08-13,814.1,1,6.91,0.86,816.54,816.66,806.26,979563280,5768337971576,424724973998490.0
2025-08-14,815.26,1,1.16,0.14,814.48,817.22,812.38,912584241,5816974171108,426312531735779.0
2025-08-18,798.05,2,-17.21,-2.11,811.52,812.49,798.05,764722908,4936251584960,418014549617396.0
2025-08-19,787.96,2,-10.09,-1.26,799.54,800.07,785.95,866727946,5659873336874,413133973148462.0
2025-08-20,777.61,2,-10.35,-1.31,778.63,778.63,766.57,877724027,5028116190169,407962412811871.0
2025-08-21,777.24,2,-0.37,-0.05,780.32,784.73,776.31,894577484,4662554536552,407867192145023.0
2025-08-22,782.51,1,5.27,0.68,778.77,785.55,778.73,833027192,4633017246286,410673679866490.0
2025-08-25,798.02,1,15.51,1.98,791.66,798.57,791.66,770617645,4882412241874,418845734133131.0
2025-08-26,801.66,1,3.64,0.46,793.99,802.84,793.37,784245468,5226897642369,420924840202677.0
2025-08-27,801.72,1,0.06,0.01,802.57,803.19,797.6,729017215,4723439324430,420910036518983.0
2025-08-28,798.43,2,-3.29,-0.41,800.49,801.37,797.37,787080503,4684239050298,419656795163829.0
2025-08-29,796.91,2,-1.52,-0.19,801.96,805.94,795.56,855305612,5042896502939,418982507059390.0
2025-09-01,785.0,2,-11.91,-1.49,795.3,796.23,782.54,1093852709,6001661810464,412783926198496.0
2025-09-02,794.0,1,9.0,1.15,789.35,794.0,785.3,1039046890,6435888727441,417585126096603.0
2025-09-03,796.81,1,2.81,0.35,793.28,796.92,789.27,1189073685,5532534625330,419025121335677.0
2025-09-04,805.42,1,8.61,1.08,799.53,806.78,799.53,1252331330,5990196983937,423716298836882.0
2025-09-05,811.4,1,5.98,0.74,809.09,811.71,807.2,1013622146,5850369506650,427121554125661.0
2025-09-08,818.6,1,7.2,0.89,815.9,818.61,813.43,886185504,5789989857107,431012297249256.0
2025-09-09,824.82,1,6.22,0.76,820.75,824.82,817.4,1282471139,7485095396014,434427141976511.0
2025-09-10,833.0,1,8.18,0.99,828.4,833.21,827.57,895071232,7663580551758,438485075018986.0
2025-09-11,834.76,1,1.76,0.21,834.68,836.55,831.23,960433626,7911832190817,439651373023848.0
2025-09-12,847.08,1,12.32,1.48,839.73,847.36,839.56,954437631,8289262731226,446419302686867.0
2025-09-15,852.69,1,5.61,0.66,849.64,852.69,843.43,944742939,8082127232287,449409719084167.0
2025-09-16,851.84,2,-0.85,-0.1,854.4,855.5,850.15,1035618140,7789298553453,448806558820284.0
2025-09-17,845.53,2,-6.31,-0.74,850.15,850.15,844.16,1004374095,6999014413113,445386996611439.0
2025-09-18,857.11,1,11.58,1.37,851.94,857.12,850.23,968140998,8220813087903,451441760067381.0
2025-09-19,863.11,1,6.0,0.7,858.08,863.11,854.0,951397580,10864457361532,454860816756249.0
2025-09-22,874.36,1,11.25,1.3,869.06,875.27,867.11,956058154,9841417665664,460854759412449.0
2025-09-23,872.21,2,-2.15,-0.25,877.18,877.56,866.65,964171331,10104817488818,460296764056738.0
2025-09-24,860.94,2,-11.27,-1.29,870.54,871.82,851.38,1036233329,10119373368080,454521785202778.0
2025-09-25,852.48,2,-8.46,-0.98,858.45,862.08,850.13,871793699,9035460145211,450029907718211.0
2025-09-26,835.19,2,-17.29,-2.03,847.67,847.73,829.47,749241693,7979792322718,440970921409888.0
2025-09-29,846.71,1,11.52,1.38,840.62,847.57,837.89,663695639,6300735197773,446927916811372.0
2025-09-30,841.99,2,-4.72,-0.56,847.52,849.18,841.65,839740111,6921741293044,444562528239405.0
2025-10-01,845.34,1,3.35,0.4,846.32,849.8,844.0,620014129,6344081986865,446292675601101.0
2025-10-02,854.25,1,8.91,1.05,853.4,854.87,848.75,820879618,7228645884271,451016377835878.0
2025-10-10,859.49,1,5.24,0.61,858.86,859.98,849.64,773577211,8649180783645,452811180837144.0
2025-10-13,860.49,1,1.0,0.12,845.76,861.79,840.28,698531892,8162012365137,453266077303103.0
2025-10-14,847.96,2,-12.53,-1.46,865.37,870.72,839.27,996539183,11139101347380,446736670394092.0
2025-10-15,864.72,1,16.76,1.98,853.17,864.77,850.3,879761725,8869030231428,455485879590306.0
2025-10-16,865.41,1,0.69,0.08,866.82,868.36,862.63,899457604,9441707236763,455846661257057.0
2025-10-17,859.54,2,-5.87,-0.68,862.71,871.06,859.19,859531946,9555838618592,452797471844974.0
2025-10-20,875.77,1,16.23,1.89,864.98,876.47,862.01,846812813,9107603181155,461433098519204.0
2025-10-21,872.5,2,-3.27,-0.37,881.53,882.1,867.62,1118285139,10231050397481,459628042881798.0
2025-10-22,879.15,1,6.65,0.76,872.51,879.31,866.21,871961429,8328241950459,463248403522903.0
2025-10-23,872.03,2,-7.12,-0.81,874.13,880.33,868.74,1060355971,7801886962067,459365807344522.0
2025-10-24,883.08,1,11.05,1.27,880.61,884.06,876.38,961806778,9011845787475,465327498625623.0
2025-10-27,902.7,1,19.62,2.22,890.23,902.72,888.87,997294118,9904002788580,475870061644809.0
2025-10-28,903.3,1,0.6,0.07,902.82,906.71,896.36,842074817,8286274110858,476085845343431.0
